1, 71.521521, 70.168018
2, 109.077930, 109.258175
3, 148.993015, 146.880865
4, 185.681105, 184.746504
5, 225.247860, 223.178387
6, 262.137413, 261.589289
7, 301.942825, 299.899101
8, 338.616133, 343.751669
9, 377.061129, 382.833958
10, 415.347099, 427.386284
11, 454.232216, 465.936899
12, 492.265701, 514.805555
13, 530.526400, 570.349932
14, 569.310904, 631.828785
15, 609.490633, 701.928854
16, 651.604652, 806.223154
17, 689.164400, 977.532864
18, 727.949858, 1141.444683
19, 773.921013, 1313.428164
20, 814.917803, 1468.239546
21, 855.610847, 1626.571894
22, 895.246983, 1762.925386
23, 934.293270, 1914.907217
24, 986.077309, 2060.869217
25, 1031.323433, 2195.040703
26, 1091.403484, 2331.946611
27, 1148.251534, 2472.152233
28, 1208.967447, 2605.993271
29, 1282.851219, 2735.108852
30, 1345.052004, 2864.846468
31, 1415.180206, 2993.150234
32, 1524.573326, 3143.883705
1, 71.213007, 70.100307
2, 108.917952, 108.041048
3, 147.796869, 147.893190
4, 185.856104, 184.744596
5, 223.805428, 223.335981
6, 263.570786, 261.753559
7, 300.841331, 301.859617
8, 338.481903, 342.669487
9, 378.979683, 381.461143
10, 416.738272, 424.034834
11, 456.255198, 464.163065
12, 494.282007, 513.475180
13, 532.548666, 566.756725
14, 571.819782, 631.709337
15, 608.138800, 704.081059
16, 650.718689, 806.671143
17, 687.355518, 975.981712
18, 729.547501, 1141.932726
19, 775.147676, 1310.281515
20, 815.001726, 1470.300198
21, 855.681181, 1617.180347
22, 894.387007, 1764.870882
23, 934.042931, 1913.915157
24, 985.644102, 2059.435368
25, 1031.073093, 2197.383642
26, 1090.121746, 2333.164692
27, 1146.844387, 2472.237349
28, 1209.069490, 2605.657578
29, 1283.422947, 2735.645294
30, 1345.011950, 2862.917662
31, 1415.647030, 2994.299889
32, 1523.236513, 3142.656565
1, 71.516037, 71.605921
2, 109.195232, 108.153582
3, 147.451878, 146.850824
4, 185.958385, 186.188459
5, 223.849773, 223.175287
6, 262.435436, 263.928175
7, 299.953222, 300.735712
8, 339.869022, 341.766596
9, 378.129721, 381.904125
10, 415.621758, 425.405741
11, 454.507113, 465.741634
12, 492.480993, 515.140772
13, 533.693790, 567.036152
14, 570.727110, 630.064487
15, 609.300375, 704.191923
16, 649.156570, 807.928324
17, 689.448833, 975.860834
18, 730.151176, 1139.720678
19, 775.505304, 1309.769392
20, 814.480782, 1471.325159
21, 853.739023, 1619.274139
22, 894.327641, 1765.013456
23, 934.355497, 1914.575577
24, 986.140251, 2059.129477
25, 1031.167984, 2196.418762
26, 1090.415955, 2333.778381
27, 1146.635532, 2470.217228
28, 1210.487127, 2604.238749
29, 1285.909176, 2734.225512
30, 1346.570253, 2862.872601
31, 1413.407087, 2993.268251
32, 1525.510788, 3143.993378
1, 70.827007, 69.928885
2, 109.369278, 108.337879
3, 148.731947, 146.485090
4, 185.937405, 185.095072
5, 225.390911, 222.885370
6, 262.295008, 261.883259
7, 301.393270, 300.400972
8, 338.404179, 343.192339
9, 377.433777, 382.992268
10, 415.351629, 426.275253
11, 454.181433, 465.893745
12, 492.685318, 515.153885
13, 531.035185, 568.764210
14, 570.195913, 632.107496
15, 609.256268, 702.447891
16, 650.274277, 806.967974
17, 688.833714, 976.945162
18, 729.016781, 1141.680241
19, 773.617029, 1311.933994
20, 815.016508, 1470.205545
21, 855.424643, 1618.513823
22, 895.013809, 1763.523340
23, 933.620691, 1914.377451
24, 986.695766, 2061.400652
25, 1031.385899, 2196.286440
26, 1089.724779, 2332.228184
27, 1148.383379, 2469.593048
28, 1207.671881, 2606.352568
29, 1284.642935, 2735.729933
30, 1344.023228, 2863.746643
31, 1415.293217, 2993.602037
32, 1522.961617, 3144.438267
1, 70.748329, 70.219278
2, 109.273672, 108.095169
3, 147.437334, 146.494389
4, 187.249660, 184.926748
5, 224.329948, 222.798824
6, 262.996674, 261.490345
7, 300.443888, 301.704884
8, 339.097500, 341.215134
9, 378.730297, 381.149292
10, 416.575670, 424.626112
11, 455.076933, 464.587688
12, 494.275808, 513.395786
13, 533.055544, 566.785812
14, 571.132898, 631.552935
15, 609.024525, 704.710484
16, 650.810719, 806.137085
17, 687.530279, 976.385832
18, 730.565548, 1139.778376
19, 774.929762, 1310.640335
20, 814.926147, 1470.607758
21, 855.763674, 1618.084908
22, 894.748449, 1765.563011
23, 933.595181, 1914.331436
24, 986.356974, 2059.351921
25, 1031.319141, 2198.760509
26, 1089.310884, 2331.886768
27, 1145.776987, 2473.084450
28, 1208.386183, 2605.007410
29, 1283.607960, 2736.007452
30, 1345.131397, 2867.591143
31, 1412.720442, 2995.233059
32, 1523.941278, 3143.929243
1, 71.209192, 71.484804
2, 109.453678, 108.237743
3, 147.275209, 146.600008
4, 185.573816, 186.675787
5, 223.933458, 222.881556
6, 261.982203, 263.334751
7, 300.081253, 300.136328
8, 340.390444, 341.863155
9, 378.644228, 381.525517
10, 416.624546, 426.041603
11, 453.781843, 466.615915
12, 492.582560, 515.164852
13, 530.579567, 569.328070
14, 570.586443, 630.137205
15, 610.192060, 703.809738
16, 649.392128, 807.148457
17, 689.934969, 976.442099
18, 730.012417, 1139.909744
19, 775.435448, 1310.527086
20, 814.949512, 1472.606421
21, 853.990793, 1620.831966
22, 894.644737, 1765.303612
23, 933.740139, 1914.974451
24, 987.310886, 2057.703495
25, 1031.235695, 2197.311640
26, 1090.540409, 2334.277391
27, 1147.874117, 2470.384359
28, 1210.215092, 2603.857517
29, 1284.994841, 2733.885765
30, 1347.641945, 2837.902546
31, 1408.277750, 2963.771105
32, 1519.073725, 3111.114264
1, 71.164608, 70.060492
2, 109.272480, 108.456612
3, 148.940325, 146.598816
4, 185.627937, 184.402466
5, 223.971367, 224.535227
6, 262.197018, 261.506319
7, 301.614046, 300.024509
8, 338.512421, 343.535423
9, 376.747131, 382.781506
10, 415.241480, 424.370766
11, 455.139399, 463.959455
12, 493.474245, 512.320042
13, 532.400608, 567.940712
14, 569.140673, 629.979849
15, 609.483957, 699.258804
16, 650.256872, 802.341938
17, 689.229965, 969.649553
18, 727.473974, 1133.067369
19, 774.288416, 1300.743580
20, 814.177990, 1456.654072
21, 854.891062, 1603.145838
22, 892.297983, 1749.144077
23, 932.848930, 1897.200584
24, 984.428167, 2039.323568
25, 1030.190229, 2176.222563
26, 1087.887287, 2309.094906
27, 1143.286467, 2448.091984
28, 1204.845667, 2580.890417
29, 1278.102875, 2708.889008
30, 1339.400291, 2836.047649
31, 1407.705545, 2964.256287
32, 1517.845869, 3111.220360
1, 71.269751, 70.195675
2, 109.222174, 109.800100
3, 147.204876, 146.464586
4, 185.513020, 185.265064
5, 225.460768, 222.666740
6, 261.886597, 263.393402
7, 300.214767, 299.990177
8, 340.629101, 341.275454
9, 377.432585, 382.886171
10, 414.863348, 425.695419
11, 453.442335, 466.146946
12, 492.096663, 514.481068
13, 530.713797, 567.356110
14, 571.348906, 627.575159
15, 609.136581, 701.174021
16, 649.203062, 801.317453
17, 689.448118, 969.736338
18, 729.395390, 1130.775213
19, 774.785519, 1298.583746
20, 815.622330, 1455.894470
21, 854.278803, 1603.656292
22, 894.310474, 1747.986317
23, 933.322191, 1894.870520
24, 985.904932, 2040.074825
25, 1029.769659, 2174.341917
26, 1087.821484, 2308.859110
27, 1145.387173, 2446.497679
28, 1205.413818, 2580.833912
29, 1278.124332, 2708.014011
30, 1339.967251, 2834.514141
31, 1410.511732, 2963.181496
32, 1517.371655, 3112.625360
1, 71.967125, 69.766521
2, 109.341383, 108.130455
3, 147.287607, 146.286249
4, 185.762644, 186.210632
5, 223.767757, 223.276377
6, 263.623714, 261.476278
7, 300.476551, 299.966335
8, 340.055704, 341.581583
9, 378.433943, 381.236076
10, 414.983988, 425.468445
11, 454.204321, 464.916706
12, 492.557526, 514.909267
13, 532.922983, 565.661669
14, 570.368052, 628.211498
15, 608.580828, 700.719595
16, 650.268078, 800.624132
17, 688.836813, 969.414473
18, 729.091644, 1131.355762
19, 774.413586, 1297.654152
20, 814.563036, 1457.630873
21, 853.204489, 1604.377747
22, 894.113541, 1748.918772
23, 933.303118, 1896.255970
24, 984.939337, 2039.080381
25, 1030.421257, 2173.924685
26, 1088.047266, 2310.926437
27, 1144.145250, 2445.634127
28, 1205.332756, 2578.740120
29, 1279.032230, 2708.143234
30, 1340.868235, 2832.194567
31, 1409.499168, 2965.072632
32, 1518.892527, 3112.715960
1, 70.970774, 70.106983
2, 109.653234, 108.140230
3, 147.063255, 147.971392
4, 185.564280, 184.873104
5, 224.096775, 222.997904
6, 263.622284, 261.981010
7, 300.445318, 301.924706
8, 338.558435, 341.272354
9, 378.367662, 381.157875
10, 416.935205, 424.109221
11, 455.241442, 464.281082
12, 493.566275, 512.775898
13, 531.647444, 565.844297
14, 571.191549, 629.755259
15, 607.894421, 701.571703
16, 650.465965, 802.787304
17, 687.270403, 969.469547
18, 729.503632, 1130.989075
19, 774.268627, 1298.665524
20, 813.964128, 1457.019806
21, 854.361773, 1602.472067
22, 893.650055, 1747.752905
23, 933.142424, 1896.931887
24, 985.049725, 2038.999319
25, 1031.032801, 2173.964262
26, 1090.854883, 2308.437824
27, 1143.713951, 2448.263168
28, 1204.907179, 2578.833580
29, 1280.121326, 2706.008196
30, 1341.437578, 2834.918499
31, 1407.461166, 2965.379477
32, 1519.347191, 3112.744570
